image1014.jpg,192.10135,95.00704,-60.790592,192.49641,90.96069,-53.46379,193.34485,91.24019,-53.45325,194.25388,91.55776,-53.536472,189.1647,90.607086,-61.15215,187.48721,90.41526,-61.149742,185.81534,90.28871,-61.179676,192.83348,94.70274,-13.703457,181.73938,93.018364,-46.34808,193.10382,100.665276,-45.212936,188.69353,100.076096,-54.651405,186.24352,118.01638,37.253338,179.41469,112.50486,-78.98328,216.76498,116.48928,55.58859,218.81601,114.86636,-116.73359,246.2302,109.45033,20.132343,251.18462,106.59044,-112.82364,252.0549,105.07939,18.314175,259.58768,102.36892,-129.04456,252.38577,103.06734,6.60345,257.39185,98.38355,-121.16822,250.55981,105.53946,13.087119,254.28825,100.9032,-110.13937,150.71931,172.80609,34.037548,138.969,171.87097,-33.948215,192.4637,193.40419,5.443568,134.23822,213.81885,-33.432724,175.85577,222.4296,45.833775,119.81197,239.72835,32.08614,170.28679,225.45229,50.412018,113.64052,241.30629,37.902668,182.80943,233.51971,43.904198,127.06986,251.30127,20.86194
image1026.jpg,189.64159,87.89578,-55.381245,190.04196,84.02437,-48.71487,190.80511,84.27359,-48.694454,191.62802,84.5629,-48.73948,186.84964,83.5118,-55.41866,185.23541,83.16225,-55.4013,183.6286,82.882576,-55.421757,189.3688,86.89134,-9.503261,179.25163,84.95634,-39.632355,189.79245,93.4532,-40.33915,185.61047,92.54441,-48.88508,179.97684,109.165306,46.64344,177.64084,106.337585,-68.60337,213.91019,112.52887,66.879745,216.10527,110.14497,-97.71198,242.84921,108.61746,43.99061,247.42566,105.091805,-86.14837,248.1807,105.213974,42.422024,255.19585,101.49033,-100.97054,248.3001,103.12951,32.350613,253.00235,98.3208,-93.5694,246.95432,105.4326,38.11281,249.66264,100.30034,-83.43196,143.35721,163.88463,36.948498,138.64874,163.61862,-36.896202,185.16641,184.78427,29.565268,183.14249,180.82277,-57.709026,169.1195,228.56952,55.605103,150.09148,203.79066,8.7191925,161.15616,233.96358,58.263683,140.52838,203.88072,17.054367,180.69984,244.68138,58.72602,152.97745,216.4367,37.219585
image1041.jpg,188.90823,83.30512,-71.602264,189.01003,79.00943,-65.67714,189.78629,79.1162,-65.65419,190.62457,79.25838,-65.69994,185.84938,78.89062,-73.250824,184.24773,78.692474,-73.258125,182.6494,78.5632,-73.267586,188.60873,81.46804,-27.622368,178.49118,80.72977,-61.924774,189.3621,88.686806,-56.535854,185.28006,88.34824,-66.35657,183.93018,105.643745,31.34804,175.58852,101.88523,-90.41376,215.09937,111.01155,49.47148,213.40723,110.247055,-116.699486,244.09492,108.42872,25.235924,247.20947,110.76335,-109.84577,250.56465,105.69446,23.91216,254.77608,109.59051,-127.04866,250.80862,104.5046,12.898921,254.40274,106.527565,-120.31598,248.70584,106.13773,18.652102,251.12251,107.72813,-107.09567,149.6421,160.81241,35.31528,140.94514,159.50673,-35.297146,180.1901,186.43964,28.29981,170.0239,183.78534,-61.88749,168.93643,223.89153,56.630215,132.25522,191.56322,17.670816,162.12506,229.52467,59.099342,124.38592,189.88098,26.263044,181.15558,238.89902,53.206596,126.66396,202.57024,41.21779
image1055.jpg,191.5723,80.93732,-69.10287,192.01102,76.4211,-61.883133,193.08961,76.52721,-61.878654,194.22197,76.67157,-61.928524,188.14807,76.270584,-69.4633,186.34392,76.0935,-69.42046,184.55911,75.984604,-69.42389,193.10318,78.85908,-19.200066,180.84343,78.19315,-52.73386,193.20207,86.36931,-52.444744,188.23106,86.0721,-61.963192,186.62006,101.10716,41.716084,182.1282,99.671104,-82.48927,218.98114,104.48969,64.7326,218.15276,103.6339,-113.89698,248.60382,98.692726,39.58424,249.4879,96.472725,-104.83704,254.91072,95.665016,36.63816,257.16245,93.81412,-121.33684,254.54367,92.618034,27.469759,256.01743,90.51795,-114.7692,252.88318,94.62287,33.7209,252.77866,92.12626,-102.63123,152.41722,157.62738,39.89631,148.46158,158.28632,-39.82361,183.44011,183.66064,40.74026,191.03828,181.94583,-56.693913,172.6729,222.3724,78.290184,163.18596,211.55896,4.024149,165.65305,228.2863,81.65839,153.23447,213.45369,11.095389,187.36633,234.76627,81.16942,171.173,224.39203,22.14347
image1056.jpg,192.94121,87.646324,-54.62081,193.15337,83.324135,-47.787556,193.964,83.50877,-47.777008,194.83688,83.733635,-47.84271,189.75923,82.99186,-55.32339,188.03769,82.73913,-55.309746,186.32317,82.54847,-55.342484,192.73935,86.05373,-8.797573,181.88602,84.70554,-41.766205,193.45131,93.177284,-39.299225,189.09514,92.64838,-48.8174,184.4667,108.48687,43.531998,180.14267,105.665016,-70.90412,216.89322,109.66298,63.52219,218.50647,109.650734,-102.63129,247.06435,103.68494,31.485523,250.96313,101.12584,-94.249954,252.90466,100.00598,28.92331,259.1906,96.82277,-109.63434,253.01169,97.24694,18.130995,257.10297,92.887955,-102.16857,251.33075,99.55669,25.115206,253.85086,95.23642,-91.49001,150.16965,164.635,35.403908,142.46225,165.17749,-35.344337,186.67996,191.43082,22.765844,163.45404,203.12497,-50.423042,173.34053,226.15564,58.596096,144.94069,223.44858,18.722984,167.29828,230.77841,62.475693,137.98842,224.0524,26.196354,183.12498,238.47401,62.033607,151.72583,233.88643,32.481476
image1058.jpg,195.36938,89.440865,-51.089233,195.24161,85.59603,-44.147453,195.79002,85.88801,-44.1335,196.40735,86.216415,-44.210663,192.38945,85.148,-52.272156,190.81787,84.92518,-52.27377,189.25276,84.76387,-52.312756,193.80289,89.20049,-7.186636,184.47061,87.20696,-42.13571,195.29846,95.12695,-36.474236,191.64899,94.44505,-46.55933,185.84088,112.3474,42.59606,180.86853,107.22539,-72.19655,219.49501,109.35328,60.950466,220.87375,109.364296,-108.01796,248.10234,103.082405,25.725164,253.6879,101.83806,-104.05304,253.5947,98.454895,24.686659,261.84418,96.881134,-119.66899,253.18527,96.69659,12.799013,259.27252,93.03046,-111.16527,251.52199,99.22754,18.825676,256.49365,95.78507,-101.0727,150.51257,165.07077,35.725983,139.94327,164.24551,-35.65246,189.92441,188.14684,10.22402,141.7094,205.94617,-45.377235,177.85368,221.5454,35.83193,128.34184,239.2478,6.9204526,172.08391,226.26447,38.34852,121.64898,242.66177,11.477276,188.30841,230.91508,32.94918,137.72917,249.49951,-4.325226
image119.jpg,130.43631,111.93555,-28.119833,129.8123,108.38477,-39.46443,130.08147,108.327095,-39.44361,130.38225,108.25779,-39.443275,130.43048,107.59067,-25.032167,131.08458,107.04655,-24.995756,131.7905,106.559975,-24.986912,134.57768,107.20696,-70.67595,136.44946,105.06917,-3.6476755,133.56157,114.445175,-38.820755,134.35367,113.66515,-19.278982,146.3039,121.35683,-100.527054,150.05338,113.1443,40.281353,128.82312,136.92804,-135.58261,133.3803,124.18416,107.54224,114.14345,116.58208,-136.02255,117.28151,112.9757,148.30713,109.067535,111.54219,-152.27774,113.48038,108.718445,159.14917,112.651535,108.13,-151.64127,114.37506,108.29232,154.07298,115.09354,110.742096,-136.27934,115.298096,110.5153,146.35324,176.79482,158.89194,-45.366287,178.25604,153.53156,45.56045,153.71031,169.16779,-72.3355,149.77307,162.53993,110.77786,157.07014,211.44708,-68.06268,158.66467,198.76709,173.00287,160.73534,221.51169,-69.86883,162.77722,206.47585,178.59464,140.5657,215.9087,-94.68017,145.66608,205.3994,173.19191
image127.jpg,131.1257,107.33728,-81.43319,132.59035,103.085014,-84.728,133.6759,102.76381,-84.684326,134.78232,102.44056,-84.68657,130.80484,103.45294,-73.96733,130.42719,103.45306,-73.92879,130.08124,103.49883,-73.90275,139.78165,102.71247,-80.25638,134.29497,103.65631,-30.23095,135.6857,110.00592,-79.00167,132.95874,110.60685,-64.42891,150.84688,119.24409,-100.071915,143.06973,116.4815,23.559605,135.32483,142.4945,-120.843765,126.99556,134.87363,24.138542,118.61706,119.28647,-119.3776,115.111786,116.94253,-31.004826,113.39763,113.6169,-133.56696,111.2845,112.80432,-36.0949,116.82438,110.34698,-136.61713,114.04564,109.46517,-35.470535,120.23243,112.29616,-120.7169,115.62872,111.38594,-33.07457,179.67148,157.58289,-40.067574,173.2926,154.5772,40.183178,152.05547,169.53658,-101.62283,142.65828,162.82985,40.049873,156.46237,210.77713,-99.42069,153.71152,200.24939,76.312035,162.03911,219.70714,-101.685394,159.30505,207.66832,78.50509,138.90012,218.61026,-135.95244,139.66887,209.67007,63.024117
image135.jpg,129.44974,77.104355,-27.443253,131.7496,74.08637,-33.667175,132.49268,74.16589,-33.667976,133.25201,74.23975,-33.69724,131.03014,73.63188,-22.046703,131.13159,73.45099,-22.014164,131.26753,73.29884,-22.01702,137.8537,76.353325,-42.10737,135.52951,74.70218,11.120429,132.45436,81.47989,-30.449343,131.17393,80.95007,-14.946424,145.04234,97.54755,-75.37017,145.57841,97.43185,60.742928,127.4489,125.264885,-66.697685,130.49628,125.40406,25.585842,109.29531,106.634964,-25.895262,110.92816,107.249344,-41.71325,104.14978,102.858086,-36.02135,103.879456,102.447014,-46.20502,106.911125,100.64045,-38.363415,105.78934,99.61441,-43.458344,110.31524,101.91227,-25.106985,108.71129,100.995834,-43.73137,173.40132,139.80472,-45.775978,171.29626,137.30553,45.948826,143.9856,172.58946,-52.431087,152.24945,172.53822,87.65946,159.14908,213.2864,-40.680485,161.44086,206.66957,114.52562,165.85938,221.63818,-41.103294,166.68692,213.74731,116.97532,137.69838,222.068,-54.976494,143.58672,215.18918,109.10802
image146.jpg,125.81135,107.755714,-35.872456,128.58734,105.00193,-44.389717,129.16136,105.29486,-44.340965,129.76309,105.57034,-44.346127,128.71881,104.228966,-30.68886,129.33852,104.006874,-30.660055,130.0157,103.819176,-30.656004,135.15366,107.60433,-63.388447,135.72151,105.40075,-1.7579193,128.46017,112.28538,-43.165318,128.39394,111.37917,-25.352251,145.83307,128.62776,-90.51331,143.48996,126.55446,39.546364,130.05435,158.20691,-67.33011,130.9341,151.15985,16.44627,114.85078,132.16837,-17.501225,116.57753,130.5917,-37.13952,108.66649,126.4177,-26.27142,110.94642,125.0553,-38.7165,114.97726,122.89434,-32.334366,114.25289,122.67045,-34.33232,118.84266,125.02383,-18.171537,116.82171,124.28722,-37.708935,179.91792,163.3285,-40.192772,175.0545,159.04605,40.40735,153.30695,168.57307,-94.69593,144.00926,164.68683,81.25656,158.88231,211.72945,-93.06039,156.30917,198.81006,120.2338,163.98361,220.51344,-93.38672,162.28117,204.98666,124.0308,139.25438,218.94635,-114.03947,141.64552,209.29425,121.168335
